Company Name,Industry,Symbol,Series
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY CAPITAL MARKET ETF,,MOCAPITAL,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY INDIA DEFENCE ETF,,MODEFENCE,EQ
MODI NATURALS LIMITED,,MODINATUR,EQ
MODI RUBBER LIMITED,,MODIRUBBER,EQ
MODIS NAVNIRMAN LIMITED,,MODIS,EQ
MODISON LIMITED,,MODISONLTD,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY ENERGY ETF,,MOENERGY,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL GOLD ETF,,MOGOLD,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE HEALTHCARE ETF,,MOHEALTH,EQ
MOHIT INDUSTRIES LIMITED,,MOHITIND,EQ
MOIL LIMITED,,MOIL,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL BSE INDIA INFRASTRUCTURE ETF,,MOINFRA,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL BSE SELECT IPO ETF,,MOIPO,EQ
MOKSH ORNAMENTS LIMITED,,MOKSH,EQ
MEGHMANI ORGANICS LIMITED,,MOL,EQ
MOLD-TEK TECHNOLOGIES LIMITED,,MOLDTECH,EQ
MOLD-TEK PACKAGING LIMITED,,MOLDTKPAC,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE LOW VOLATILITY ETF,,MOLOWVOL,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M100 ETF GO,,MOM100,EQ
ICICI PRUDENTIAL MUTUAL FUND -  ICICI PRU NIFTY 200 MOMENTUM 30 ETF,,MOM30IETF,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M50 ETF,,MOM50,EQ
ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE NIFTY 200 MO,,MOMENTUM,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY 200 MOMENTUM 30 ETF,,MOMENTUM30,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 500 MOMENTUM 50 ETF,,MOMENTUM50,EQ
MOTILAL OSWAL MUTUAL FUND-MOTILAL OSWAL NIFTY INDIA MANUFACTURING ETF,,MOMGF,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY MIDCAP150 MOMENTUM 50,,MOMIDMTM,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY MNC ETF,,MOMNC,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 200 MOMENTUM 30 ETF,,MOMOMENTUM,EQ
MOTILAL OSWAL MUTUAL FUND-MOTILAL OSWAL MOST SHARES NASDAQ 100 ETF -GO,,MON100,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF,,MON50EQUAL,EQ
MONARCH NETWORTH CAPITAL LIMITED,,MONARCH,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY NEXT 50 ETF,,MONEXT50,EQ
MONEYBOXX FINANCE LIMITED,,MONEYBOXX,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 100 ETF,,MONIFTY100,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 500 ETF,,MONIFTY500,EQ
MONOLITHISCH INDIA LIMITED,,MONOLITH,SM
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NASDAQ Q 50 ETF,,MONQ50,EQ
MONTE CARLO FASHIONS LIMITED,,MONTECARLO,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY PSE ETF,,MOPSE,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE QUALITY ETF,,MOQUALITY,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY REALTY ETF,,MOREALTY,EQ
MOREPEN LABORATORIES LIMITED,,MOREPENLAB,EQ
MOSCHIP TECHNOLOGIES LIMITED,,MOSCHIP,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY SERVICES SECTOR ETF,,MOSERVICE,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL SILVER ETF,,MOSILVER,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY SMALLCAP 250 ETF,,MOSMALL250,EQ
MOTISONS JEWELLERS LIMITED,,MOTISONS,EQ
THE MOTOR & GENERAL FINANCE LIMITED,,MOTOGENFIN,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY INDIA TOURISM ETF,,MOTOUR,EQ
MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL SP BSE ENHANCED VALUE ETF,,MOVALUE,EQ
MPS LIMITED,,MPSLTD,EQ
MRF LIMITED,,MRF,EQ
MANGALORE REFINERY AND PETROCHEMICALS LIMITED,,MRPL,EQ
DSP MUTUAL FUND - DSP MSCI INDIA ETF,,MSCIADD,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK MSCI INDIA ETF,,MSCIINDIA,EQ
MSTC LIMITED,,MSTCLTD,EQ
MOTHERSON SUMI WIRING INDIA LIMITED,,MSUMI,EQ
MTAR TECHNOLOGIES LIMITED,,MTARTECH,EQ
MAHANAGAR TELEPHONE NIGAM LIMITED,,MTNL,EQ
MUFIN GREEN FINANCE LIMITED,,MUFIN,EQ
CREDO BRANDS MARKETING LIMITED,,MUFTI,EQ
MUKAND LIMITED,,MUKANDLTD,EQ
MUKKA PROTEINS LIMITED,,MUKKA,EQ
MUKTA ARTS LIMITED,,MUKTAARTS,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 500 MULTICAP 50:25:25 ETF,,MULTICAP,EQ
MUNISH FORGE LIMITED,,MUNISH,SM
MUNJAL AUTO INDUSTRIES LIMITED,,MUNJALAU,EQ
MUNJAL SHOWA LIMITED,,MUNJALSHOW,EQ
MURUDESHWAR CERAMICS LIMITED,,MURUDCERA,EQ
MUTHOOT CAPITAL SERVICES LIMITED,,MUTHOOTCAP,EQ
MUTHOOT MICROFIN LIMITED,,MUTHOOTMF,EQ
MANOJ VAIBHAV GEMS N JEWELLERS LIMITED,,MVGJL,EQ
MANGALAM WORLDWIDE LIMITED,,MWL,EQ
MY MUDRA FINCORP LIMITED,,MYMUDRA,SM
NAGREEKA EXPORTS LIMITED,,NAGREEKEXP,EQ
NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED,,NAHARCAP,EQ
NAHAR INDUSTRIAL ENTERPRISES LIMITED,,NAHARINDUS,EQ
NAHAR POLY FILMS LIMITED,,NAHARPOLY,EQ
NAMO EWASTE MANAGEMENT LIMITED,,NAMOEWASTE,SM
NARMADA AGROBASE LIMITED,,NARMADA,EQ
NATURAL CAPSULES LIMITED,,NATCAPSUQ,EQ
NATCO PHARMA LIMITED,,NATCOPHARM,EQ
NATH BIO-GENES (INDIA) LIMITED,,NATHBIOGEN,EQ
NAVA LIMITED,,NAVA,EQ
NAVIN FLUORINE INTERNATIONAL LIMITED,,NAVINFLUOR,EQ
NAVKAR CORPORATION LIMITED,,NAVKARCORP,EQ
NAVNEET EDUCATION LIMITED,,NAVNETEDUL,EQ
NAZARA TECHNOLOGIES LIMITED,,NAZARA,EQ
N. B. I. INDUSTRIAL FINANCE COMPANY LIMITED,,NBIFIN,EQ
NCC LIMITED,,NCC,EQ
NCL INDUSTRIES LIMITED,,NCLIND,EQ
NAGA DHUNSERI GROUP LIMITED,,NDGL,EQ
NANDAN DENIM LIMITED,,NDL,EQ
NDL VENTURES LIMITED,,NDLVENTURE,EQ
NDR AUTO COMPONENTS LIMITED,,NDRAUTO,EQ
NDR INVIT TRUST,,NDRINVIT,IV
NEW DELHI TELEVISION LIMITED,,NDTV,EQ
NORTH EASTERN CARRYING CORPORATION LIMITED,,NECCLTD,EQ
NELCAST LIMITED,,NELCAST,EQ
NELCO LIMITED,,NELCO,EQ
NEOCHEM BIO SOLUTIONS LIMITED,,NEOCHEM,SM
NEOGEN CHEMICALS LIMITED,,NEOGEN,EQ
NEPHRO CARE INDIA LIMITED,,NEPHROCARE,SM
NEPHROCARE HEALTH SERVICES LIMITED,,NEPHROPLUS,EQ
NESCO LIMITED,,NESCO,EQ
TATA NIFTY 50 EXCHANGE TRADED FUND,,NETF,EQ
NETWEB TECHNOLOGIES INDIA LIMITED,,NETWEB,EQ
NETWORK18 MEDIA & INVESTMENTS LIMITED,,NETWORK18,EQ
NEULAND LABORATORIES LIMITED,,NEULANDLAB,EQ
NEWGEN SOFTWARE TECHNOLOGIES LIMITED,,NEWGEN,EQ
DSP MUTUAL FUND - DSP BSE SENSEX NEXT 30 ETF,,NEXT30ADD,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY NEXT 50 ETF (MANXT50) - MI,,NEXT50,EQ
DSP MUTUAL FUND - DSP NIFTY NEXT 50 ETF,,NEXT50ADD,EQ
UTI MUTUAL FUND - UTI NIFTY NEXT 50 EXCHANGE TRADED FUND - UTI NIFTY N,,NEXT50BETA,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY NEXT 50 ETF,,NEXT50ETF,EQ
ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY NEXT 50 ETF,,NEXT50IETF,EQ
NEXT MEDIAWORKS LIMITED,,NEXTMEDIA,EQ
NATIONAL FERTILIZERS LIMITED,,NFL,EQ
NGL FINE-CHEM LIMITED,,NGLFINE,EQ
NARAYANA HRUDAYALAYA LTD.,,NH,EQ
NATIONAL HIGHWAYS INFRA TRUST,,NHIT,IV
THE NEW INDIA ASSURANCE COMPANY LIMITED,,NIACL,EQ
NIBE LIMITED,,NIBE,EQ
NRB INDUSTRIAL BEARINGS LIMITED,,NIBL,EQ
NIDAN LABORATORIES AND HEALTHCARE LIMITED,,NIDAN,SM
NIPPON INDIA ETF NIFTY 100,,NIF100BEES,EQ
ICICI PRUDENTIAL NIFTY 100 ETF,,NIF100IETF,EQ
KOTAK NIFTY 50 ETF,,NIFTY1,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY 100 EQUAL WEIGHT ETF,,NIFTY100EW,EQ
DSP  MUTUAL FUND - DSP NIFTY 50 ETF,,NIFTYADD,EQ
NIPPON INDIA ETF NIFTY 50 BEES,,NIFTYBEES,EQ
UTI NIFTY 50 ETF,,NIFTYBETA,EQ
BAJAJ FINSERV MUTUAL FUND - BAJAJ FINSERV NIFTY 50 ETF,,NIFTYBETF,EQ
ZERODHA FUND HOUSE - ZERODHA NIFTY 50 ETF,,NIFTYCASE,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 50 ETF,,NIFTYETF,EQ
ICICI PRUDENTIAL NIFTY 50 ETF,,NIFTYIETF,EQ
ADITYA BIRLA SUN LIFE MUTUAL FUND - ABSL NIFTY 200 QUALITY 30 ETF,,NIFTYQLITY,EQ
NIIT LIMITED,,NIITLTD,EQ
NIIT LEARNING SYSTEMS LIMITED,,NIITMTS,EQ
NIKITA GREENTECH RECYCLING LIMITED,,NIKITA,SM
NILA INFRASTRUCTURES LIMITED,,NILAINFRA,EQ
NILA SPACES LIMITED,,NILASPACES,EQ
NILE LIMITED,,NILE,EQ
NILKAMAL LIMITED,,NILKAMAL,EQ
INDO-NATIONAL LIMITED,,NIPPOBATRY,EQ
NIRAJ CEMENT STRUCTURALS LIMITED,,NIRAJ,EQ
NIRLON LIMITED,,NIRLON,EQ
NITCO LIMITED,,NITCO,EQ
NITIN SPINNERS LIMITED,,NITINSPIN,EQ
NITIRAJ ENGINEERS LIMITED,,NITIRAJ,EQ
NITTA GELATIN INDIA LIMITED,,NITTAGELA,EQ
NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,,NIVABUPA,EQ
NK INDUSTRIES LIMITED,,NKIND,EQ
NLC INDIA LIMITED,,NLCINDIA,EQ
NEWMALAYALAM STEEL LIMITED,,NMSTEEL,SM
NOCIL LIMITED,,NOCIL,EQ
NOIDA TOLL BRIDGE COMPANY LIMITED,,NOIDATOLL,EQ
NORTHERN ARC CAPITAL LIMITED,,NORTHARC,EQ
NOVARTIS INDIA LIMITED,,NOVARTIND,EQ
TATA NIFTY PRIVATE BANK EXCHANGE TRADED FUND,,NPBET,EQ
NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,,NPST,EQ
N R AGARWAL INDUSTRIES LIMITED,,NRAIL,EQ
NRB BEARING LIMITED,,NRBBEARING,EQ
NUPUR RECYCLERS LIMITED,,NRL,EQ
N R VANDANA TEX INDUSTRIES LIMITED,,NRVANDANA,SM
NALWA SONS INVESTMENTS LIMITED,,NSIL,EQ
NMDC STEEL LIMITED,,NSLNISP,EQ
NTPC GREEN ENERGY LIMITED,,NTPCGREEN,EQ
NUCLEUS SOFTWARE EXPORTS LIMITED,,NUCLEUS,EQ
NURECA LIMITED,,NURECA,EQ
NUVOCO VISTAS CORPORATION LIMITED,,NUVOCO,EQ
KOTAK NIFTY 50 VALUE 20 ETF,,NV20,EQ
NIPPON INDIA ETF NIFTY 50 VALUE 20,,NV20BEES,EQ
ICICI PRUDENTIAL NIFTY50 VALUE 20 ETF,,NV20IETF,EQ
NEXUS SELECT TRUST,,NXST,RR
NXT-INFRA TRUST,,NXT-INFRA,IV
ORIENTAL AROMATICS LIMITED,,OAL,EQ
ORISSA BENGAL CARRIER LIMITED,,OBCL,EQ
OBSC PERFECTION LIMITED,,OBSCP,SM
OCCL LIMITED,,OCCLLTD,EQ
ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY OIL & GAS ETF,,OILIETF,EQ
OLECTRA GREENTECH LIMITED,,OLECTRA,EQ
ONECLICK LOGISTICS INDIA LIMITED,,OLIL,SM
OMAX AUTOS LIMITED,,OMAXAUTO,EQ
OMAXE LIMITED,,OMAXE,EQ
OM FREIGHT FORWARDERS LIMITED,,OMFREIGHT,EQ
OM INFRA LIMITED,,OMINFRAL,EQ
OM POWER TRANSMISSION LIMITED,,OMPOWER,EQ
ONE POINT ONE SOLUTIONS LIMITED,,ONEPOINT,EQ
ONESOURCE SPECIALTY PHARMA LIMITED,,ONESOURCE,EQ
ONMOBILE GLOBAL LIMITED,,ONMOBILE,EQ
ONWARD TECHNOLOGIES LIMITED,,ONWARDTEC,EQ
ONYX BIOTEC LIMITED,,ONYX,SM
OPTIEMUS INFRACOM LIMITED,,OPTIEMUS,EQ
OPTIVALUE TEK CONSULTING LIMITED,,OPTIVALUE,SM
ORBIT EXPORTS LIMITED,,ORBTEXP,EQ
ORCHASP LIMITED,,ORCHASP,EQ
ORCHID PHARMA LIMITED,,ORCHPHARMA,EQ
ORIANA POWER LIMITED,,ORIANA,SM
ORICON ENTERPRISES LIMITED,,ORICONENT,EQ
ORIENT BELL LIMITED,,ORIENTBELL,EQ
ORIENT CEMENT LIMITED,,ORIENTCEM,EQ
ORIENT CERATECH LIMITED,,ORIENTCER,EQ
ORIENT ELECTRIC LIMITED,,ORIENTELEC,EQ
ORIENTAL HOTELS LIMITED,,ORIENTHOT,EQ
ORIENT PRESS LIMITED,,ORIENTLTD,EQ
ORIENT PAPER & INDUSTRIES LIMITED,,ORIENTPPR,EQ
ORIENT TECHNOLOGIES LIMITED,,ORIENTTECH,EQ
THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,,ORISSAMINE,EQ
ORKLA INDIA LIMITED,,ORKLAINDIA,EQ
ORIENTAL INFRATRUST,,OSEINTRUST,IV
OSWAL GREENTECH LIMITED,,OSWALGREEN,EQ
SHREEOSWAL SEEDS AND CHEMICALS LIMITED,,OSWALSEEDS,EQ
PACE DIGITEK LIMITED,,PACEDIGITK,EQ
PAISALO DIGITAL LIMITED,,PAISALO,EQ
PAKKA LIMITED,,PAKKA,EQ
PALASH SECURITIES LIMITED,,PALASHSECU,EQ
PANACEA BIOTEC LIMITED,,PANACEABIO,EQ
PANAMA PETROCHEM LIMITED,,PANAMAPET,EQ
PAR DRUGS AND CHEMICALS LIMITED,,PAR,EQ
PARAMOUNT COMMUNICATIONS LIMITED,,PARACABLES,EQ
PARADEEP PHOSPHATES LIMITED,,PARADEEP,EQ
PARAG MILK FOODS LIMITED,,PARAGMILK,EQ
PARAGON FINE AND SPECIALITY CHEMICAL LIMITED,,PARAGON,SM
PARAMATRIX TECHNOLOGIES LIMITED,,PARAMATRIX,SM
PARAMOUNT DYE TEC LIMITED,,PARAMOUNT,SM
PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED,,PARAS,EQ
PARIN ENTERPRISES LIMITED,,PARIN,SM
APEEJAY SURRENDRA PARK HOTELS LIMITED,,PARKHOTELS,EQ
PARTY CRUISERS LIMITED,,PARTYCRUS,SM
PASHUPATI COTSPIN LIMITED,,PASHUPATI,EQ
PASUPATI ACRYLON LIMITED,,PASUPTAC,EQ
PATEL ENGINEERING LIMITED,,PATELENG,EQ
PATEL RETAIL LIMITED,,PATELRMART,EQ
PATIL AUTOMATION LIMITED,,PATILAUTOM,SM
PATEL INTEGRATED LOGISTICS LIMITED,,PATINTLOG,EQ
PAUSHAK LIMITED,,PAUSHAKLTD,EQ
PCBL CHEMICAL LIMITED,,PCBL,EQ
PETRO CARBON AND CHEMICALS LIMITED,,PCCL,SM
PC JEWELLER LIMITED,,PCJEWELLER,EQ
PUDUMJEE PAPER PRODUCTS LIMITED,,PDMJEPAPER,EQ
PDS LIMITED,,PDSL,EQ
PELATRO LIMITED,,PELATRO,SM
PENNAR INDUSTRIES LIMITED,,PENIND,EQ
PENTAGON RUBBER LIMITED,,PENTAGON,SM
PFIZER LIMITED,,PFIZER,EQ
PRIME FOCUS LIMITED,,PFOCUS,EQ
PTC INDIA FINANCIAL SERVICES LIMITED,,PFS,EQ
PROCTER & GAMBLE HYGIENE AND HEALTH CARE LIMITED,,PGHH,EQ
PROCTER & GAMBLE HEALTH LIMITED,,PGHL,EQ
PEARL GLOBAL INDUSTRIES LIMITED,,PGIL,EQ
POWERGRID INFRASTRUCTURE INVESTMENT TRUST,,PGINVIT,IV
PHANTOM DIGITAL EFFECTS LIMITED,,PHANTOMFX,SM
NIPPON INDIA MUTUAL FUND - NIPPON INDIA NIFTY PHARMA ETF,,PHARMABEES,EQ
PHOENIX OVERSEAS LIMITED,,PHOGLOBAL,SM
PICCADILY AGRO INDUSTRIES LIMITED,,PICCADIL,EQ
POWER & INSTRUMENTATION (GUJARAT) LIMITED,,PIGL,EQ
PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,,PILANIINVS,EQ
PIL ITALICA LIFESTYLE LIMITED,,PILITA,EQ
PINE LABS LIMITED,,PINELABS,EQ
PIONEER EMBROIDERIES LIMITED,,PIONEEREMB,EQ
PIRAMAL FINANCE LIMITED,,PIRAMALFIN,EQ
PITTI ENGINEERING LIMITED,,PITTIENG,EQ
PIX TRANSMISSIONS LIMITED,,PIXTRANS,EQ
PLASTIBLENDS INDIA LIMITED,,PLASTIBLEN,EQ
PLATINUM INDUSTRIES LIMITED,,PLATIND,EQ
PLAZA WIRES LIMITED,,PLAZACABLE,EQ
PAUL MERCHANTS LIMITED,,PML,EQ
PNB GILTS LTD.,,PNBGILTS,EQ
PNC INFRATECH LIMITED,,PNCINFRA,EQ
PNGS REVA DIAMOND JEWELLERY LIMITED,,PNGSREVA,EQ
PONDY OXIDES & CHEMICALS LIMITED,,POCL,EQ
PODDAR PIGMENTS LIMITED,,PODDARMENT,EQ
POKARNA LIMITED,,POKARNA,EQ
POLY MEDICURE LIMITED,,POLYMED,EQ
POLYPLEX CORPORATION LIMITED,,POLYPLEX,EQ
PONNI SUGARS (ERODE) LIMITED,,PONNIERODE,EQ
POONAWALLA FINCORP LIMITED,,POONAWALLA,EQ
POWER MECH PROJECTS LIMITED,,POWERMECH,EQ
PPAP AUTOMOTIVE LIMITED,,PPAP,EQ
PRAKASH PIPES LIMITED,,PPL,EQ
PIRAMAL PHARMA LIMITED,,PPLPHARMA,EQ
PRADEEP METALS LIMITED,,PRADPME,EQ
PRAJAY ENGINEERS SYNDICATE LIMITED,,PRAENG,EQ
PRAJ INDUSTRIES LIMITED,,PRAJIND,EQ
PRAKASH INDUSTRIES LIMITED,,PRAKASH,EQ
PRAMARA PROMOTIONS LIMITED,,PRAMARA,SM
PRANIK LOGISTICS LIMITED,,PRANIK,SM
PRATHAM EPC PROJECTS LIMITED,,PRATHAM,SM
PRAVEG LIMITED,,PRAVEG,EQ
PRECISION CAMSHAFTS LIMITED,,PRECAM,EQ
PRECISION WIRES INDIA LIMITED,,PRECWIRE,EQ
PREMCO GLOBAL LIMITED,,PREMCO,EQ
PREMIER EXPLOSIVES LIMITED,,PREMEXPLN,EQ
PREMIUM PLAST LIMITED,,PREMIUM,SM
PRICOL LIMITED,,PRICOLLTD,EQ
PRIME CABLE INDUSTRIES LIMITED,,PRIMECAB,SM
PRIME SECURITIES LIMITED,,PRIMESECU,EQ
PRIMO CHEMICALS LIMITED,,PRIMO,EQ
PRINCE PIPES AND FITTINGS LIMITED,,PRINCEPIPE,EQ
PRITIKA ENGINEERING COMPONENTS LIMITED,,PRITIKA,SM
PRITIKA AUTO INDUSTRIES LIMITED,,PRITIKAUTO,EQ
PRIVI SPECIALITY CHEMICALS LIMITED,,PRIVISCL,EQ
PREMIER ROADLINES LIMITED,,PRLIND,SM
PRO FX TECH LIMITED,,PROFX,SM
P. E. ANALYTICS LIMITED,,PROPEQUITY,SM
PROSTARM INFO SYSTEMS LIMITED,,PROSTARM,EQ
PROTEAN EGOV TECHNOLOGIES LIMITED,,PROTEAN,EQ
PROVENTUS AGROCOM LIMITED,,PROV,SM
PROZONE REALTY LIMITED,,PROZONER,EQ
PRISM JOHNSON LIMITED,,PRSMJOHNSN,EQ
PRUDENT CORPORATE ADVISORY SERVICES LIMITED,,PRUDENT,EQ
PUNJAB & SIND BANK,,PSB,EQ
PARAMOUNT SPECIALITY FORGINGS LIMITED,,PSFL,SM
PSP PROJECTS LIMITED,,PSPPROJECT,EQ
KOTAK NIFTY PSU BANK ETF,,PSUBANK,EQ
DSP MUTUAL FUND - DSP NIFTY PSU BANK ETF,,PSUBANKADD,EQ
NIPPON INDIA ETF NIFTY PSU BANK BEES,,PSUBNKBEES,EQ
ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY PSU BANK ETF,,PSUBNKIETF,EQ
PTC INDIA LIMITED,,PTC,EQ
PTC INDUSTRIES LIMITED,,PTCIL,EQ
PTL ENTERPRISES LIMITED,,PTL,EQ
PUNJAB CHEMICALS & CROP PROTECTION LIMITED,,PUNJABCHEM,EQ
PURAVANKARA LIMITED,,PURVA,EQ
PVP VENTURES LIMITED,,PVP,EQ
PVR INOX LIMITED,,PVRINOX,EQ
POPULAR VEHICLES AND SERVICES LIMITED,,PVSL,EQ
ICICI PRUDENTIAL NIFTY PRIVATE BANK ETF - NIFTY PRIVATE BANK INDEX,,PVTBANIETF,EQ
DSP MUTUAL FUND - DSP NIFTY PRIVATE BANK ETF,,PVTBANKADD,EQ
PHYSICSWALLAH LIMITED,,PWL,EQ
PYRAMID TECHNOPLAST LIMITED,,PYRAMID,EQ
QUANTUM GOLD FUND -EXCHANGE TRADED FUND (ETF),,QGOLDHALF,EQ
QMS MEDICAL ALLIED SERVICES LIMITED,,QMSMEDI,SM
QUANTUM NIFTY 50 ETF,,QNIFTY,EQ
QUADRANT FUTURE TEK LIMITED,,QUADFUTURE,EQ
ICICI PRUDENTIAL MF - ICICI PRUDENTIAL NIFTY 200 QUALITY 30 ETF,,QUAL30IETF,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY200 QUALITY 30 ETF,,QUALITY30,EQ
QUESS CORP LIMITED,,QUESS,EQ
QUICK HEAL TECHNOLOGIES LIMITED,,QUICKHEAL,EQ
QUINT DIGITAL LIMITED,,QUINT,EQ
RACL GEARTECH LIMITED,,RACLGEAR,EQ
RADAAN MEDIAWORKS INDIA LIMITED,,RADAAN,EQ
RADHIKA JEWELTECH LIMITED,,RADHIKAJWE,EQ
RADIANT CASH MANAGEMENT SERVICES LIMITED,,RADIANTCMS,EQ
RADICO KHAITAN LIMITED,,RADICO,EQ
RAILTEL CORPORATION OF INDIA LIMITED,,RAILTEL,EQ
RAIN INDUSTRIES LIMITED,,RAIN,EQ
RAINBOW CHILDRENS MEDICARE LIMITED,,RAINBOW,EQ
RAJPUTANA INDUSTRIES LIMITED,,RAJINDLTD,SM
RAJOO ENGINEERS LIMITED,,RAJOOENG,EQ
RAJAPALAYAM MILLS LIMITED,,RAJPALAYAM,EQ
RAJPUTANA BIODIESEL LIMITED,,RAJPUTANA,SM
RAJRATAN GLOBAL WIRE LIMITED,,RAJRATAN,EQ
RAJSHREE SUGARS & CHEMICALS LIMITED,,RAJSREESUG,EQ
RALLIS INDIA LIMITED,,RALLIS,EQ
SHREE RAMA NEWSPRINT LIMITED,,RAMANEWS,EQ
RAMA PHOSPHATES LIMITED,,RAMAPHO,EQ
THE RAMCO CEMENTS LIMITED,,RAMCOCEM,EQ
RAMCO INDUSTRIES LIMITED,,RAMCOIND,EQ
RAMCO SYSTEMS LIMITED,,RAMCOSYS,EQ
RAMKY INFRASTRUCTURE LIMITED,,RAMKY,EQ
RAM RATNA WIRES LIMITED,,RAMRAT,EQ
RANA SUGARS LIMITED,,RANASUG,EQ
RANE HOLDINGS LIMITED,,RANEHOLDIN,EQ
RAPID FLEET MANAGEMENT SERVICES LIMITED,,RAPIDFLEET,SM
RAPPID VALVES (INDIA) LIMITED,,RAPPID,SM
RATEGAIN TRAVEL TECHNOLOGIES LIMITED,,RATEGAIN,EQ
RATNAMANI METALS & TUBES LIMITED,,RATNAMANI,EQ
RATNAVEER PRECISION ENGINEERING LIMITED,,RATNAVEER,EQ
RAYMOND LIMITED,,RAYMOND,EQ
RAYMOND LIFESTYLE LIMITED,,RAYMONDLSL,EQ
RAYMOND REALTY LIMITED,,RAYMONDREL,EQ
RESTAURANT BRANDS ASIA LIMITED,,RBA,EQ
RBM INFRACON LIMITED,,RBMINFRA,SM
RBZ JEWELLERS LIMITED,,RBZJEWEL,EQ
RAJGOR CASTOR DERIVATIVES LIMITED,,RCDL,SM
RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,,RCF,EQ
READYMIX CONSTRUCTION MACHINERY LIMITED,,READYMIX,SM
REDINGTON LIMITED,,REDINGTON,EQ
REDTAPE LIMITED,,REDTAPE,EQ
REFEX INDUSTRIES LIMITED,,REFEX,EQ
REGAAL RESOURCES LIMITED,,REGAAL,EQ
REGENCY CERAMICS LIMITED,,REGENCERAM,EQ
RELAXO FOOTWEARS LIMITED,,RELAXO,EQ
RELIANCE CHEMOTEX INDUSTRIES LIMITED,,RELCHEMQ,EQ
RELIABLE DATA SERVICES LIMITED,,RELIABLE,EQ
RELIGARE ENTERPRISES LIMITED,,RELIGARE,EQ
RAVINDRA ENERGY LIMITED,,RELTD,EQ
REMSONS INDUSTRIES LIMITED,,REMSONSIND,EQ
REMUS PHARMACEUTICALS LIMITED,,REMUS,SM
SHREE RENUKA SUGARS LIMITED,,RENUKA,EQ
REPCO HOME FINANCE LIMITED,,REPCOHOME,EQ
REPRO INDIA LIMITED,,REPRO,EQ
RESPONSIVE INDUSTRIES LIMITED,,RESPONIND,EQ
JHS SVENDGAARD RETAIL VENTURES LIMITED,,RETAIL,EQ
